station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,22/03/2023,8,0,0,37.8,7.5,7.3,6.6,6.3,96.3,198,5.2,198,4.3,990.8,21.2,4.1
6069,22/03/2023,9,0.1,0,54.9,7.6,7.4,6.6,6.3,96.3,196.8,5.3,196.8,4.2,990.3,34,4.4
6069,22/03/2023,10,0.3,0,133.8,8,8,6.6,6.3,96.3,201.4,5.4,201.4,4.3,989.8,92.8,4.9
6069,22/03/2023,11,0.3,0,120.1,8.4,8.3,6.7,6.3,94.4,209.5,6.1,209.5,4.8,989.2,80,6
6069,22/03/2023,12,0.5,0,162.1,8.7,8.7,6.8,6.3,93.9,203.7,6.5,203.7,5.2,988.5,114.3,7.4
6069,22/03/2023,13,0.8,0,94.8,8.6,8.6,6.8,6.3,94.6,213.1,6.4,213.1,5.1,987.9,63.7,8.8
6069,22/03/2023,14,0.5,0,83.5,8.5,8.4,6.9,6.4,94.6,220.8,6.1,220.8,5,987.7,55.8,9.5
6069,22/03/2023,15,0.5,0,67.6,8.3,8.3,7,6.4,94.6,227.4,5.4,227.4,4.4,987.7,43.8,9.7
6069,22/03/2023,16,0.1,0,41.7,8.2,8.1,7.1,6.4,94.6,237.1,5.7,237.1,4.6,988.2,23,9.6
6069,22/03/2023,17,0,0,100.5,8.1,7.9,7.2,6.5,94.4,235.4,4.9,235.4,3.9,988.6,39.9,9.2
6069,22/03/2023,18,0,0,15.9,7.5,6.9,7.2,6.5,93.5,235,4,235,3.4,989,-76.9,8.8
6069,22/03/2023,19,0,0,0,6.9,6.3,7.2,6.5,93.5,231.1,3.9,231.1,3.2,989.5,-88.9,7.3
6069,22/03/2023,20,0,0,0,6.5,5.9,7.2,6.6,93.5,222.2,4,222.2,3.2,989.9,-88.4,5
6069,22/03/2023,21,0,0,0,6.3,5.8,7.1,6.6,93.5,216.5,4.2,216.5,3.3,989.8,-86.2,3
6069,22/03/2023,22,0,0,0,6.4,5.8,7,6.6,93.5,214,3.8,214,3,989.3,-87.6,1.6
6069,22/03/2023,23,0,0,0,6,5.2,6.9,6.6,94.4,200.6,3.3,200.6,2.5,989,-97.7,0.4
6069,23/03/2023,0,0,0,0,6.2,5.6,6.8,6.6,94.6,212.1,3.4,212.1,2.7,988.7,-73.2,-0.7
6069,23/03/2023,1,0,0,0,6.7,6.4,6.8,6.6,94.6,204.7,4.2,204.7,3.4,988.4,-33.5,-1.4
6069,23/03/2023,2,0,0,0,6.8,6.7,6.7,6.6,94.6,204.2,3.2,204.2,2.7,987.9,-27,-1.2
6069,23/03/2023,3,0,0,0,7,6.9,6.6,6.6,95.1,200.4,3.7,200.4,3,987,-23.7,-0.4
6069,23/03/2023,4,0,0,0,7.4,7.3,6.6,6.6,96.3,182.6,4.1,182.6,3.3,986.3,-23.1,0.4
6069,23/03/2023,5,0,0,0,7.5,7.2,6.6,6.5,96.3,186.1,3.6,186.1,3,985.8,-29.5,1.1
6069,23/03/2023,6,0,0,4.8,7.7,7.5,6.6,6.5,96.3,178.8,4.6,178.8,3.8,985,-20.7,1.6
6069,23/03/2023,7,0.7,0,30,8,7.8,6.6,6.5,96.3,180.8,4.2,180.8,3.6,984.6,-3.8,2.1
6069,23/03/2023,8,0,0,77,8.4,8.4,6.6,6.5,96.3,185.4,4.2,185.4,3.5,984.1,41.6,2.6
6069,23/03/2023,9,0.7,0,72.8,8.6,8.6,6.7,6.5,96.3,183.6,4.4,183.6,3.7,983.6,42.9,3.7
6069,23/03/2023,10,0.9,0,148.3,8.3,8.3,6.7,6.5,95.6,230.5,6.3,230.5,5.1,983.8,101.4,5.1
6069,23/03/2023,11,0.4,0,128,7.9,8,6.8,6.5,94.6,245,5.6,245,4.6,984.6,87.6,6.6
6069,23/03/2023,12,0,0,250.4,8.4,8.7,6.9,6.5,92.2,252.3,6.2,252.3,4.9,985.5,169.8,7.7
6069,23/03/2023,13,0,0,368.5,9.5,10.4,7,6.5,79,258.8,6.3,258.8,4.9,986.1,224.5,8.9
6069,23/03/2023,14,0,0,389.1,10.1,10.9,7.1,6.5,70,246.2,6.5,246.2,5.2,986.7,221.4,11.1
6069,23/03/2023,15,0,0,280.1,9.9,10.6,7.3,6.6,69,242.8,5.9,242.8,4.8,987.2,133.1,13.2
6069,23/03/2023,16,0,0,263.8,9.6,10,7.4,6.6,66.8,241,6.8,241,5.5,987.7,89.7,13.6
6069,23/03/2023,17,0,0,108.5,9.1,9.1,7.5,6.6,69.7,232.8,5.4,232.8,4.4,987.8,-29.1,12.6
6069,23/03/2023,18,0,0,26.8,8.4,7.8,7.6,6.7,73.8,227.7,4.6,227.7,3.6,988,-90.8,10.5
6069,23/03/2023,19,0,0,0,7.5,6.7,7.6,6.8,80.6,224.5,4,224.5,3.1,988.2,-93.1,7.8
6069,23/03/2023,20,0,0,0,7.2,6.8,7.5,6.8,87.7,200.8,3.9,200.8,3.2,988.3,-47.5,5
6069,23/03/2023,21,0,0,0,7.2,6.9,7.4,6.8,91.9,203.6,3.9,203.6,3.1,988.4,-40.6,3.4
6069,23/03/2023,22,0,0,0,7,6.6,7.4,6.9,93,191,3.2,191,2.6,988.3,-44.9,2.7
6069,23/03/2023,23,0,0,0,6.9,6.5,7.3,6.9,93,188,3.9,188,3.1,988,-60.6,2.3
6069,24/03/2023,0,0,0,0,7.1,6.8,7.2,6.9,93.5,190.7,4.1,190.7,3.4,987.4,-40.3,1.8
6069,24/03/2023,1,0,0,0,7.4,7,7.2,6.9,93.5,181.4,4.2,181.4,3.4,986.7,-45.3,1.4
6069,24/03/2023,2,0,0,0,7.5,7.1,7.1,6.9,93.5,174.2,3.9,174.2,3.2,985.8,-40,1.4
6069,24/03/2023,3,0,0,0,7.3,7.1,7.1,6.9,93.5,165.9,4.1,165.9,3.2,984.7,-33.5,1.4
6069,24/03/2023,4,0.4,0,0,7.4,7.1,7.1,6.8,93.7,162.2,4,162.2,3.2,983.6,-24.9,1.5
6069,24/03/2023,5,1.1,0,0,7.4,7.2,7,6.8,94.3,144.9,3.9,144.9,3.1,982.1,-22.7,1.7
6069,24/03/2023,6,1.4,0,1.5,7.6,7.5,7,6.8,94.3,133.1,4.4,133.1,3.5,980.5,-15.6,1.9
6069,24/03/2023,7,0.4,0,18.5,8,7.9,7,6.8,94.3,151.5,4.7,151.5,3.8,979.1,3.1,2.2
6069,24/03/2023,8,0.4,0,40.2,8.7,8.6,7,6.8,94.3,192,5,192,4.1,978.3,21.7,2.7
6069,24/03/2023,9,0.1,0,83.1,8.6,8.5,7,6.8,94.3,231.5,6.1,231.5,4.8,978.3,54.2,3.7
6069,24/03/2023,10,0,0,108.6,8,8.1,7.1,6.8,94.3,234.9,6.7,234.9,5.5,979,73.9,5
6069,24/03/2023,11,0,0,186.4,8.3,8.3,7.1,6.8,91.7,250.7,8.1,250.7,6.3,980.2,129.8,6
6069,24/03/2023,12,0,0,148.6,8.5,8.6,7.2,6.8,87.1,247.5,7.1,247.5,5.6,981.4,96.4,7.1
6069,24/03/2023,13,0,0,197.1,8.4,8.7,7.3,6.8,85.8,246.1,7,246.1,5.5,982.1,128.4,7.9
6069,24/03/2023,14,0,0,367.5,9.2,9.9,7.4,6.8,75.1,248.7,7.6,248.7,5.9,982.6,230.8,8.5
6069,24/03/2023,15,0,0,227.5,8.9,9.3,7.5,6.8,73.3,248.7,7.3,248.7,5.7,983,125.9,10
6069,24/03/2023,16,0,0,130.7,8.5,8.7,7.6,6.9,75.6,249.7,6.9,249.7,5.4,983.2,54.3,10.5
6069,24/03/2023,17,0,0,71.9,8.2,8.1,7.7,6.9,78,245.5,6.8,245.5,5.3,983.4,18.5,9.7
6069,24/03/2023,18,0,0,7.9,7.7,7.5,7.7,7,82.3,242,5.5,242,4.4,983.9,-31.7,8.3
6069,24/03/2023,19,0,0,0,7.4,7.2,7.7,7,84.3,241.3,5.1,241.3,4.2,984.3,-31.3,6.5
6069,24/03/2023,20,0,0,0,7.3,7,7.7,7,85.9,231,5.3,231,4.3,984.3,-31.4,4.9
6069,24/03/2023,21,0,0,0,7.1,6.8,7.6,7.1,88,228,5.2,228,4.3,984,-56.1,3.6
6069,24/03/2023,22,0,0,0,6.8,6.3,7.5,7.1,91,222,4.6,222,3.7,983.6,-76.5,2.5
6069,24/03/2023,23,0,0,0,6.7,6.1,7.5,7.1,91.8,215.4,4.4,215.4,3.5,983.6,-82.1,1.2
6069,25/03/2023,0,0,0,0,6.7,6.2,7.4,7.1,91.8,220.9,4.3,220.9,3.3,983.7,-66,0.1
6069,25/03/2023,1,0,0,0.1,6.6,6.1,7.3,7.1,92.4,218.8,4.4,218.8,3.5,983.4,-55.5,-0.7
6069,25/03/2023,2,0,0,0,7,6.6,7.2,7.1,92.4,218,4.8,218,3.8,983,-55,-1.1
6069,25/03/2023,3,0,0,0.2,6.7,6.2,7.1,7,92.4,210.7,3.9,210.7,3,982.7,-42.7,-1.2
6069,25/03/2023,4,0,0,0,7,6.8,7.1,7,92.4,216.2,3.4,216.2,2.7,982.8,-15.5,-1.3
6069,25/03/2023,5,0,0,0,7.2,7,7,7,92.4,223.9,3.1,223.9,2.4,982.8,-16.3,-1
6069,25/03/2023,6,0,0,7.3,7.1,6.9,7,7,91.9,227.2,3.5,227.2,2.8,982.8,-14.7,-0.5
6069,25/03/2023,7,0,0,28.1,7.1,7,7,6.9,91,230.1,3.9,230.1,3.1,983,6.4,-0.1
6069,25/03/2023,8,0,0,61.3,7.1,7.2,7,6.9,92.3,221.5,3.8,221.5,3.1,983.1,32.6,0.3
6069,25/03/2023,9,0,0,108.9,7.5,7.7,7,6.9,92,218.9,4.5,218.9,3.7,983.4,67.3,1.1
6069,25/03/2023,10,0,0,220.9,7.9,8.4,7,6.9,91.8,226,4.7,226,3.9,983.7,147,2.4
6069,25/03/2023,11,0,0,315.1,8.9,9.7,7,6.9,84.2,224.3,5,224.3,4.1,983.9,204.3,4.4
6069,25/03/2023,12,0,0,345,9.3,10.4,7.1,6.9,78.7,230.3,5.4,230.3,4.4,984.1,221.2,7.4
6069,25/03/2023,13,0,0,208.3,9.2,9.7,7.3,6.9,75.4,246.3,5.2,246.3,4.1,984.1,116.8,10.5
6069,25/03/2023,14,0,0,303.1,9.7,10.5,7.5,6.9,72,237,4.6,237,3.6,983.8,160.7,11.6
6069,25/03/2023,15,0,0,195.8,9,9.7,7.7,6.9,74.3,260.8,5.1,260.8,4,984,107.3,12
6069,25/03/2023,16,0,0,134.8,8.5,8.8,7.8,7,85.3,265.7,4.2,265.7,3.3,984.1,64.4,12.2
6069,25/03/2023,17,0.6,0,67.5,8,8.2,7.9,7,85.5,282.8,4.3,282.8,3.3,984.4,11.4,11.4
6069,25/03/2023,18,1.6,0,11.5,6.7,6.7,7.9,7.1,95.7,290.3,2.2,290.3,1.8,985,-7.2,10
6069,25/03/2023,19,0,0,0.4,6.5,6.2,7.9,7.1,95.7,281.6,2.4,281.6,1.8,985.6,-23.1,7.9
6069,25/03/2023,20,0.1,0,0.1,6.4,6.3,7.9,7.2,95.7,266.7,1.9,266.7,1.4,986,-16.7,6
6069,25/03/2023,21,0,0,0,6.3,6.2,7.8,7.2,95.7,283.2,3.5,283.2,2.6,986.2,-12.2,4.4
6069,25/03/2023,22,0,0,0,5.6,5.5,7.8,7.2,95.7,300.1,4.5,300.1,3.3,986.8,-19.7,3.4
6069,25/03/2023,23,0,0,0,4.7,4.5,7.7,7.2,95.6,295.8,3.1,295.8,2.3,987.2,-27,2.4
6069,26/03/2023,0,0.1,0,0,4.8,4.6,7.6,7.2,95.6,276.7,3,276.7,2.3,987.6,-15.3,1.2
6069,26/03/2023,1,0,0,0,4.5,4.3,7.6,7.2,95.6,283,3.8,283,2.8,987.9,-12.5,0.2
6069,26/03/2023,2,0,0,0,3.7,3.3,7.5,7.2,93.6,288.2,3.8,288.2,2.8,988.1,-36.8,-0.7
6069,26/03/2023,3,0,0,0.5,3.5,3.1,7.4,7.2,91.2,268.1,3.5,268.1,2.6,988.2,-16.9,-1.9
6069,26/03/2023,4,0,0,2.3,3.7,3.3,7.3,7.2,85.7,266.6,4.1,266.6,3.1,988.2,-13.5,-3.1
6069,26/03/2023,5,0,0,0.1,3.8,3.6,7.2,7.2,86.2,272.6,4.6,272.6,3.4,988.3,-18,-3.9
6069,26/03/2023,6,0,0,7,4.1,3.9,7.1,7.1,87.2,304.9,5.6,304.9,4.3,988.7,-13.9,-4.4
6069,26/03/2023,7,0,0,28.6,3.5,3.5,7,7.1,89.5,319.1,5.5,319.1,4.2,989.5,9.3,-4.7
6069,26/03/2023,8,0,0,82.2,2.8,3,6.9,7.1,88.7,330.7,5.7,330.7,4.3,990.4,44.2,-4.7
6069,26/03/2023,9,0,0,202.6,3.1,3.8,6.8,7,83,339.2,5.6,339.2,3.9,991.1,112.6,-4.6
6069,26/03/2023,10,0,0,336.5,3.6,4.5,6.8,7,76.8,321.4,5.3,321.4,4,991.7,209,-3.6
6069,26/03/2023,11,0,0,318.7,3.9,5.1,6.8,7,73.2,329.5,4.9,329.5,3.9,992.4,187.5,-1.6
6069,26/03/2023,12,0,0,515.7,4.6,6.2,6.8,6.9,64.9,319.9,5.7,319.9,4.4,992.8,317.5,0.9
6069,26/03/2023,13,0,0,544.4,4.9,6.6,6.9,6.9,59.3,314.7,5.9,314.7,4.5,993.3,344.4,3.7
6069,26/03/2023,14,0,0,645,5.3,7.5,7.1,6.9,56.8,322.7,6.2,322.7,4.7,993.8,414.3,6.8
6069,26/03/2023,15,0,0,432.2,4.5,6,7.2,6.9,60,293.2,5.6,293.2,4.1,994.4,252.2,10
6069,26/03/2023,16,0,0,220.4,3.8,4.5,7.4,6.9,59.2,302.7,5.5,302.7,4.1,994.9,97.7,10.7
6069,26/03/2023,17,0,0,72.2,2.6,2.6,7.5,6.9,64.6,307.6,4.9,307.6,3.4,995.4,3.3,9
6069,26/03/2023,18,0,0,30,1.9,2,7.5,7,68,313.6,4.6,313.6,3.2,996.1,-30.4,5.1
6069,26/03/2023,19,0,0,0,0.4,-0.6,7.4,7,73.6,339.1,2.9,339.1,1.7,996.7,-84.8,1.5
6069,26/03/2023,20,0,0,0,-0.9,-2.7,7.3,7,82.9,332.8,1.1,332.8,0.5,997,-80,-2.1
6069,26/03/2023,21,0,0,0,-1.4,-3.4,7.1,7,86.8,318.1,0.3,318.1,0.4,997.2,-73.2,-5.5
6069,26/03/2023,22,0,0,0,-1.9,-3.9,6.9,7,87.4,330.2,0.4,330.2,0.1,997.2,-69,-8.4
6069,26/03/2023,23,0,0,0,-2.5,-4.6,6.7,7,90.7,218.6,0,218.6,0,997.5,-53.3,-10.9
6069,27/03/2023,0,0,0,0,-3.2,-4.9,6.4,6.9,92.4,194.1,0,194.1,0,998,-38.2,-13
6069,27/03/2023,1,0,0,0.3,-3.4,-5.3,6.2,6.9,94.6,152,0.3,152,0,998.3,-22.6,-14.7
6069,27/03/2023,2,0,0,0,-3.3,-4.5,6,6.8,94.5,107,0.1,107,0,998.4,-22.5,-16.1
6069,27/03/2023,3,0,0,0,-2.9,-5.1,5.7,6.7,94.8,212,0.7,212,0.5,998.5,-22.3,-17
6069,27/03/2023,4,0,0,0,-2.9,-4.4,5.5,6.6,95.8,233.6,1.7,233.6,1.1,998.7,-20,-17.8
6069,27/03/2023,5,0,0,0,-2.7,-3.8,5.3,6.5,95.8,248.3,2,248.3,1.2,998.9,-17.3,-18.5
6069,27/03/2023,6,0,0,40.6,-2.1,-3,5.1,6.4,95.6,247.3,2.4,247.3,1.6,999.1,2,-18.8
6069,27/03/2023,7,0,0,203.8,-1.4,-1.3,5,6.3,95.7,260,2.5,260,1.8,999.7,93.2,-18.9
6069,27/03/2023,8,0,0,339.4,0.8,1.6,4.8,6.2,86.3,289.4,3.4,289.4,2.5,1000.4,150.9,-18.7
6069,27/03/2023,9,0,0,456,2.3,3.6,4.7,6.1,67.7,303.7,5.1,303.7,3.8,1000.6,231.4,-17.6
6069,27/03/2023,10,0,0,409.7,2.7,4.2,4.7,6,70.1,297,4.7,297,3.7,1000.5,252.1,-14.5
6069,27/03/2023,11,0,0,368.2,3.2,4.1,4.7,5.9,72.4,302.6,6.1,302.6,4.6,1000.1,220.2,-10
6069,27/03/2023,12,0,0,405.9,4,5.1,4.9,5.9,58.4,318.5,7.3,318.5,5.5,1000.2,237,-6
6069,27/03/2023,13,0,0,274.6,3.6,4.2,5,5.8,60.1,320.2,7.1,320.2,5.4,1000.4,146.9,-2.8
6069,27/03/2023,14,0,0,388.2,3.9,4.7,5.2,5.8,54.7,324.2,7.3,324.2,5.4,1000.5,207.8,-1.1
6069,27/03/2023,15,0,0,454.6,4.2,5.1,5.3,5.8,51.1,323.3,7.1,323.3,5.3,1000.8,243.3,-0.6
6069,27/03/2023,16,0,0,266.2,3.9,4.4,5.4,5.7,51.1,332,7.3,332,5.1,1001.6,90.3,-0.1
6069,27/03/2023,17,0,0,88.7,2.6,2.3,5.4,5.8,50.5,302.7,6.2,302.7,4.3,1002.8,-33.3,-0.3
6069,27/03/2023,18,0,0,25.2,1.5,0.9,5.5,5.8,55.3,323.7,4.8,323.7,3,1003.8,-66.2,-2.4
6069,27/03/2023,19,0,0,0.1,0.1,-1,5.4,5.8,66.8,341.3,3.4,341.3,1.9,1004.8,-91.7,-5
6069,27/03/2023,20,0,0,0,-1.1,-3.2,5.3,5.8,78.2,322.3,1.8,322.3,0.9,1005.6,-88.4,-7.6
6069,27/03/2023,21,0,0,0,-1.4,-3.3,5.2,5.8,82.2,309.6,2,309.6,1.3,1006.3,-86.8,-9.9
6069,27/03/2023,22,0,0,0,-1.6,-4.2,5,5.7,83.7,291.5,1.3,291.5,0.8,1006.8,-83,-11.8
6069,27/03/2023,23,0,0,0,-2.2,-5.5,4.9,5.7,85.4,259.5,0.6,259.5,0.7,1007.3,-75.9,-13.3
6069,28/03/2023,0,0,0,0,-2.2,-4.9,4.7,5.7,85.8,261.4,0.7,261.4,0.7,1007.8,-68.2,-14.6
6069,28/03/2023,1,0,0,0,-2.2,-4.1,4.5,5.6,88.1,267,1.8,267,1,1008.3,-75.8,-15.6
6069,28/03/2023,2,0.3,0,1.5,-1.8,-2.3,4.4,5.6,92.6,98.5,1.7,98.5,1.3,1009.4,-9.3,-16.4
6069,28/03/2023,3,0,0,0,-2.2,-3.3,4.2,5.5,95.2,69.4,0,69.4,0.3,1009.6,-17.3,-16.7
6069,28/03/2023,4,0,0,0,-3.2,-5.4,4.1,5.4,95.2,214.9,0,214.9,0.2,1009.8,-16.6,-16.6
6069,28/03/2023,5,0,0,0,-4.1,-6,4,5.3,95.2,197.7,0,197.7,0,1010.2,-25.5,-16.5
6069,28/03/2023,6,0,0,38.3,-5.1,-7.1,3.9,5.3,95.2,157.9,0,157.9,0,1010.4,-17.5,-16.7
6069,28/03/2023,7,0,0,229.2,-3.6,-3.1,3.8,5.2,96.1,201.8,0.6,201.8,0.5,1011.4,77.5,-17
6069,28/03/2023,8,0,0,317.5,-1.2,0.6,3.7,5.1,87.2,205.2,0.8,205.2,1,1012.1,150.3,-17.1
6069,28/03/2023,9,0,0,456.6,0.7,2.9,3.6,5,60.7,202,2,202,1.8,1012.6,231,-16.7
6069,28/03/2023,10,0,0,506.6,2.2,5,3.6,5,48.8,205.6,2.3,205.6,2,1012.4,295.7,-14.5
6069,28/03/2023,11,0,0,435.4,3,5.3,3.6,4.9,49.4,205.5,2.7,205.5,2.3,1012,266.1,-9.1
6069,28/03/2023,12,0,0,263.4,3.7,5,3.9,4.8,49.5,221.9,2.5,221.9,2.1,1011.6,160.4,-3
6069,28/03/2023,13,0,0,378.6,4.7,6.4,4.1,4.8,52.3,228.3,2.9,228.3,2.4,1011.3,225.9,0.8
6069,28/03/2023,14,0,0,112.3,4.7,5.4,4.4,4.8,55.8,242.6,3.1,242.6,2.4,1010.9,49.9,3.5
6069,28/03/2023,15,0,0,82.1,4.5,4.7,4.6,4.8,61.2,280.3,2,280.3,1.6,1010.3,30.1,4.7
6069,28/03/2023,16,0,0,134,5,5.4,4.7,4.9,58.2,232.6,2.5,232.6,2,1009.6,48.9,3.8
6069,28/03/2023,17,0,0,107.6,4.8,4.8,4.8,4.9,61,219.6,3.2,219.6,2.6,1008.9,-14.7,3.1
6069,28/03/2023,18,0,0,24.9,3.8,3,4.9,5,66.1,208.4,2.9,208.4,2.2,1008.2,-72.8,1.9
6069,28/03/2023,19,0,0,0,3.2,2.3,4.9,5,72.4,204.8,3.4,204.8,2.6,1007.9,-72.4,-0.4
6069,28/03/2023,20,0,0,0,2.8,2.2,4.9,5,79.6,200,3.9,200,3.1,1007.4,-68.8,-2.8
6069,28/03/2023,21,0,0,0,2.4,1.8,4.8,5.1,83.2,200.7,3.7,200.7,2.9,1006.8,-57.8,-4.5
6069,28/03/2023,22,0,0,0,2.3,1.7,4.7,5.1,82.4,201.4,3.7,201.4,2.9,1006,-55.1,-5.8
6069,28/03/2023,23,0,0,0,2.5,2,4.7,5.1,81.8,201.3,4.3,201.3,3.3,1005.5,-43.9,-6.7
6069,29/03/2023,0,0,0,0,2.5,2.1,4.6,5.1,85.3,201,3.9,201,3,1005,-39.4,-7.2
6069,29/03/2023,1,0,0,0,2.5,2.3,4.5,5.1,91.8,197.5,4.2,197.5,3.4,1004.5,-14.2,-7.5
6069,29/03/2023,2,0,0,0,2.4,2.2,4.5,5.1,95.2,191.6,4.3,191.6,3.5,1003.6,-7.6,-7.3
6069,29/03/2023,3,0.3,0,0,2.3,2.1,4.4,5,95.4,192,4.3,192,3.5,1002.8,-6.4,-6.9
6069,29/03/2023,4,0.2,0,0.1,2.3,2.2,4.4,5,95.7,195.3,4.4,195.3,3.5,1002.1,-6,-6.6
6069,29/03/2023,5,0.1,0,0.2,2.6,2.5,4.4,5,95.7,191.3,4.2,191.3,3.5,1001.4,-5.2,-6.3
6069,29/03/2023,6,0,0,4.8,3,2.9,4.4,5,95.7,203,3.8,203,3.1,1001.2,-2.2,-6
6069,29/03/2023,7,0,0,23,3.7,3.6,4.4,5,95.7,204.5,3.4,204.5,2.7,1001.2,11.5,-5.5
6069,29/03/2023,8,0.3,0,50.5,4.4,4.3,4.4,4.9,95.7,210.6,3.6,210.6,2.9,1001.3,32.3,-4.7
6069,29/03/2023,9,0.1,0,77.3,4.9,5,4.4,4.9,95.7,207,3.5,207,2.8,1001.4,51.6,-3.5
6069,29/03/2023,10,0.1,0,80.8,5.2,5.4,4.4,4.9,95.7,212.4,3.2,212.4,2.6,1001.4,55.3,-2
6069,29/03/2023,11,0,0,64.7,5.4,5.5,4.5,4.9,95.7,220.2,3.1,220.2,2.5,1001.4,43.2,-0.5
6069,29/03/2023,12,0.1,0,58.8,5.6,5.7,4.6,4.9,95.7,224.5,3.1,224.5,2.4,1001.4,39,0.7
6069,29/03/2023,13,0.1,0,93,5.8,6.1,4.7,4.9,95.7,215.9,2.5,215.9,1.9,1001.2,66.7,1.6
6069,29/03/2023,14,0,0,86.2,6.1,6.4,4.8,4.9,95.7,216.8,2.2,216.8,1.7,1000.9,59.4,2.5
6069,29/03/2023,15,0,0,66.6,6.2,6.3,4.9,5,95.7,225.7,2.5,225.7,2,1001,42.3,3.7
6069,29/03/2023,16,0,0,72.7,6.3,6.5,5,5,95.7,212.6,2.1,212.6,1.6,1000.7,47.8,4.3
6069,29/03/2023,17,0,0,39,6.3,6.4,5.1,5,95.7,199.9,1.7,199.9,1.3,1000.4,20.5,4.8
6069,29/03/2023,18,0,0,2.4,6.3,6.1,5.2,5.1,95.8,183.5,1.5,183.5,1,1000.4,-17.9,5.1
6069,29/03/2023,19,0,0,0,4.6,4.6,5.3,5.1,96.1,76,2.5,76,1.7,1000.6,-16.1,4.6
6069,29/03/2023,20,0,0,0,3.5,3.5,5.3,5.2,96.2,82.9,3.9,82.9,2.6,1000.5,-11.3,3.5
6069,29/03/2023,21,0,0,0,3.3,3.3,5.4,5.2,96.2,82.6,3.7,82.6,2.4,1000,-12.1,2.2
6069,29/03/2023,22,0,0,0,3.3,3.4,5.3,5.2,96.2,89.2,4.1,89.2,2.6,999.6,-12.6,1
6069,29/03/2023,23,0.2,0,0,3.4,3.5,5.3,5.3,96.5,84.2,3.8,84.2,2.4,999,-11.4,0
6069,30/03/2023,0,0.5,0,0,3.5,3.5,5.3,5.3,97,83,3.9,83,2.5,998.4,-11.6,-0.6
6069,30/03/2023,1,0.4,0,0,3.6,3.6,5.3,5.3,97,88.5,4.3,88.5,2.8,997.4,-11.5,-1.1
6069,30/03/2023,2,0.1,0,0,3.9,3.9,5.2,5.3,97,89.8,3.9,89.8,2.5,996.4,-11.3,-1.5
6069,30/03/2023,3,0.6,0,0,4.5,4.5,5.2,5.3,97.1,102.7,4,102.7,2.8,995.4,-11.9,-1.6
6069,30/03/2023,4,0.8,0,0,5.1,5,5.2,5.3,97.1,106.9,4.3,106.9,3.2,994.4,-12.7,-1.5
6069,30/03/2023,5,0.4,0,0,5.4,5.4,5.2,5.3,97.1,113.6,5,113.6,4,993.2,-13.2,-1.2
6069,30/03/2023,6,0.7,0,3.5,5.6,5.5,5.2,5.3,97.1,122.4,5.5,122.4,4.2,992.2,-6.9,-0.7
6069,30/03/2023,7,1.5,0,14.1,5.8,5.7,5.2,5.3,97.1,118.1,5.2,118.1,4,991.4,3.4,-0.2
6069,30/03/2023,8,2.2,0,26,6.2,6.1,5.2,5.3,97.1,118.2,5.3,118.2,4.2,990.6,13.6,0.3
6069,30/03/2023,9,2.5,0,41.5,6.7,6.6,5.3,5.3,97.1,125.2,6.1,125.2,4.7,989.7,26.1,1.1
6069,30/03/2023,10,3.1,0,30.5,7,6.9,5.3,5.3,97.1,123.6,5.5,123.6,4.2,989.1,16.7,2.3
6069,30/03/2023,11,1.2,0,61.1,6.9,6.9,5.4,5.4,97.1,124.1,5,124.1,3.9,988.4,42,3.3
6069,30/03/2023,12,0.3,0,113.7,7.4,7.6,5.5,5.4,97.1,132.1,4.1,132.1,3.2,988.1,82.1,4.2
6069,30/03/2023,13,0.2,0,100.5,8.3,8.5,5.5,5.4,97.1,150.4,3.3,150.4,2.6,987.7,70.7,5.4
6069,30/03/2023,14,1,0,109.6,9.2,9.4,5.7,5.4,97.2,212.2,2.9,212.2,2.3,987.7,74.9,7.1
6069,30/03/2023,15,0,0,122.2,9.5,9.5,5.8,5.4,97.2,223,3.5,223,2.8,987.6,81.7,8.9
6069,30/03/2023,16,0,0,48.4,9.1,8.9,5.9,5.5,97.2,207.2,4.2,207.2,3.3,987.6,26.1,10.5
6069,30/03/2023,17,0,0,44.9,8.6,8.4,6.1,5.5,97.1,227.7,4.1,227.7,3.3,987.5,23.3,10.9
6069,30/03/2023,18,0,0,14,8.3,8,6.2,5.6,97.1,234.9,3.7,234.9,2.9,987.8,-13.7,10.4
6069,30/03/2023,19,0,0,0.3,7.8,7.6,6.3,5.6,97.1,214.1,2.9,214.1,2.2,988,-14.7,9.6
6069,30/03/2023,20,0,0,0,7.6,7.4,6.3,5.7,97.1,203.9,2.9,203.9,2.2,988.2,-14,8.3
6069,30/03/2023,21,0.1,0,0,7.5,7.3,6.3,5.8,97.1,193.3,3,193.3,2.3,988,-9.9,7.2
6069,30/03/2023,22,0,0,0,7.6,7.4,6.4,5.8,97.1,201.3,3.5,201.3,2.7,987.8,-8.9,6.3
6069,30/03/2023,23,0,0,0.1,7.4,7.3,6.4,5.8,97.1,222.5,3.9,222.5,3.1,987.7,-8.9,5.8
6069,31/03/2023,0,0,0,0,7,6.7,6.4,5.9,97.1,232.5,4.1,232.5,3.2,987.3,-18.1,5.4
6069,31/03/2023,1,0,0,0,6.5,6.2,6.4,5.9,96.3,235.4,4.5,235.4,3.6,987,-15.2,4.8
