"TOA5","CR1000XSeries","CR1000X","29994","CR1000X.Std.06.01","CPU:CCSL023911_v1.02.CR1X","10438","Table1"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","Gust3s_Max"
"TS","RN","meters/second","Deg",""
"","","WVc","WVc","Max"
"2026-05-08 19:05:00",271312,2.896,122.4,4.769
"2026-05-08 19:10:00",271313,2.71,122.6,4.475
"2026-05-08 19:15:00",271314,2.774,128.2,4.541
"2026-05-08 19:20:00",271315,3.209,131.9,4.933
"2026-05-08 19:25:00",271316,2.551,127.3,5.031
"2026-05-08 19:30:00",271317,2.603,134.4,4.508
"2026-05-08 19:35:00",271318,2.325,128.3,3.855
"2026-05-08 19:40:00",271319,2.823,127.4,4.41
"2026-05-08 19:45:00",271320,2.533,124,5.357
"2026-05-08 19:50:00",271321,2.114,131,3.757
"2026-05-08 19:55:00",271322,2.466,128.1,4.377
"2026-05-08 20:00:00",271323,2.59,133.4,4.965
"2026-05-08 20:05:00",271324,2.597,125.6,4.606
"2026-05-08 20:10:00",271325,2.545,130.1,3.92
"2026-05-08 20:15:00",271326,1.957,131.8,3.038
"2026-05-08 20:20:00",271327,2.213,130.7,3.985
"2026-05-08 20:25:00",271328,2.356,124.1,4.181
"2026-05-08 20:30:00",271329,2.785,124.8,4.737
"2026-05-08 20:35:00",271330,2.766,125,3.953
"2026-05-08 20:40:00",271331,2.394,124.2,4.116
"2026-05-08 20:45:00",271332,2.277,123.9,3.463
"2026-05-08 20:50:00",271333,1.853,120.4,3.169
"2026-05-08 20:55:00",271334,2.065,119.7,3.528
"2026-05-08 21:00:00",271335,2.197,123.3,3.724
"2026-05-08 21:05:00",271336,2.076,122.3,3.463
"2026-05-08 21:10:00",271337,1.776,121.2,3.103
"2026-05-08 21:15:00",271338,1.723,119,3.332
"2026-05-08 21:20:00",271339,1.482,120.7,2.711
"2026-05-08 21:25:00",271340,1.452,124.5,2.744
"2026-05-08 21:30:00",271341,1.244,129.4,2.091
"2026-05-08 21:35:00",271342,0.926,130.6,1.568
"2026-05-08 21:40:00",271343,1.05,130.2,2.221
"2026-05-08 21:45:00",271344,1.265,141.9,2.091
"2026-05-08 21:50:00",271345,0.847,153.2,1.372
"2026-05-08 21:55:00",271346,0.87,156.7,1.568
"2026-05-08 22:00:00",271347,0.789,163.4,1.633
"2026-05-08 22:05:00",271348,0.893,162.2,1.797
"2026-05-08 22:10:00",271349,0.758,161.7,1.111
"2026-05-08 22:15:00",271350,0.87,170.7,1.176
"2026-05-08 22:20:00",271351,0.613,166.7,0.947
"2026-05-08 22:25:00",271352,0.841,155.9,1.307
"2026-05-08 22:30:00",271353,0.91,154.4,1.372
"2026-05-08 22:35:00",271354,0.841,152,1.307
"2026-05-08 22:40:00",271355,0.911,152.1,1.307
"2026-05-08 22:45:00",271356,0.579,171.2,1.111
"2026-05-08 22:50:00",271357,0.478,203.9,0.719
"2026-05-08 22:55:00",271358,0.435,206.2,0.849
"2026-05-08 23:00:00",271359,1.191,182.3,2.679
"2026-05-08 23:05:00",271360,0.922,164.3,1.372
"2026-05-08 23:10:00",271361,0.889,155.5,1.241
"2026-05-08 23:15:00",271362,0.81,158.3,1.339
"2026-05-08 23:20:00",271363,0.939,154.5,1.568
"2026-05-08 23:25:00",271364,1.029,144.7,1.895
"2026-05-08 23:30:00",271365,1.355,146.6,1.829
"2026-05-08 23:35:00",271366,1.26,148.8,2.058
"2026-05-08 23:40:00",271367,0.954,141.5,1.731
"2026-05-08 23:45:00",271368,1.037,136,1.405
"2026-05-08 23:50:00",271369,1.147,139.7,1.993
"2026-05-08 23:55:00",271370,1.116,147,2.189
"2026-05-09 00:00:00",271371,1.024,151.1,1.633
"2026-05-09 00:05:00",271372,1.311,153.3,1.797
"2026-05-09 00:10:00",271373,1.185,143.5,2.123
"2026-05-09 00:15:00",271374,1.156,141.5,1.764
"2026-05-09 00:20:00",271375,1.163,136.7,1.731
"2026-05-09 00:25:00",271376,1.118,139.5,1.829
"2026-05-09 00:30:00",271377,1.245,142,1.764
"2026-05-09 00:35:00",271378,1.075,135.5,1.731
"2026-05-09 00:40:00",271379,0.9,131.6,1.47
"2026-05-09 00:45:00",271380,1.047,134.4,1.405
"2026-05-09 00:50:00",271381,0.93,125.6,1.405
"2026-05-09 00:55:00",271382,0.599,120.8,0.849
"2026-05-09 01:00:00",271383,0.716,123,0.947
"2026-05-09 01:05:00",271384,0.67,122.6,1.013
"2026-05-09 01:10:00",271385,0.552,120.9,0.719
"2026-05-09 01:15:00",271386,0.627,115.8,0.849
"2026-05-09 01:20:00",271387,0.802,113.4,1.078
"2026-05-09 01:25:00",271388,0.91,116.1,1.209
"2026-05-09 01:30:00",271389,0.939,117.6,1.209
"2026-05-09 01:35:00",271390,0.818,120,1.045
"2026-05-09 01:40:00",271391,0.832,116.7,1.111
"2026-05-09 01:45:00",271392,0.743,116.3,0.98
"2026-05-09 01:50:00",271393,0.857,119.9,1.209
"2026-05-09 01:55:00",271394,0.719,121.9,1.078
"2026-05-09 02:00:00",271395,0.711,116.4,0.98
"2026-05-09 02:05:00",271396,1.052,117.8,1.535
"2026-05-09 02:10:00",271397,0.926,116.3,1.274
"2026-05-09 02:15:00",271398,0.949,111,1.209
"2026-05-09 02:20:00",271399,0.97,105.1,1.437
"2026-05-09 02:25:00",271400,1.085,110.1,1.699
"2026-05-09 02:30:00",271401,1.022,119.8,1.437
"2026-05-09 02:35:00",271402,1.012,116.7,1.274
"2026-05-09 02:40:00",271403,0.839,118.1,1.241
"2026-05-09 02:45:00",271404,1.033,116.8,1.437
"2026-05-09 02:50:00",271405,1.049,118.9,1.797
"2026-05-09 02:55:00",271406,1.021,120.5,1.535
"2026-05-09 03:00:00",271407,0.911,120.3,1.339
"2026-05-09 03:05:00",271408,0.829,124.3,1.372
"2026-05-09 03:10:00",271409,0.973,122.7,1.633
"2026-05-09 03:15:00",271410,0.931,118.9,1.405
"2026-05-09 03:20:00",271411,1.038,121.4,2.025
"2026-05-09 03:25:00",271412,0.993,123.8,1.437
"2026-05-09 03:30:00",271413,0.862,121.8,1.209
"2026-05-09 03:35:00",271414,0.622,127.4,1.045
"2026-05-09 03:40:00",271415,0.536,129,0.817
"2026-05-09 03:45:00",271416,0.77,126.6,1.045
"2026-05-09 03:50:00",271417,0.737,119.8,0.98
"2026-05-09 03:55:00",271418,0.767,119.7,1.045
"2026-05-09 04:00:00",271419,0.836,114.2,1.111
"2026-05-09 04:05:00",271420,0.967,114.2,1.503
"2026-05-09 04:10:00",271421,1.001,99.7,1.47
"2026-05-09 04:15:00",271422,0.624,93,0.98
"2026-05-09 04:20:00",271423,0.775,100.2,1.111
"2026-05-09 04:25:00",271424,0.737,91.2,1.013
"2026-05-09 04:30:00",271425,0.918,90.6,1.405
"2026-05-09 04:35:00",271426,0.788,103,1.405
"2026-05-09 04:40:00",271427,0.383,114.1,0.915
"2026-05-09 04:45:00",271428,0.417,107,0.588
"2026-05-09 04:50:00",271429,0.58,98.7,1.045
"2026-05-09 04:55:00",271430,0.765,100,1.699
"2026-05-09 05:00:00",271431,0.611,102.5,0.98
"2026-05-09 05:05:00",271432,0.384,104.3,0.653
"2026-05-09 05:10:00",271433,0.097,120.4,0.523
"2026-05-09 05:15:00",271434,0.063,170.8,0.392
"2026-05-09 05:20:00",271435,0.321,168.2,0.49
"2026-05-09 05:25:00",271436,0.286,149.3,0.425
"2026-05-09 05:30:00",271437,0.115,130.9,0.523
"2026-05-09 05:35:00",271438,0.126,122.9,0.392
"2026-05-09 05:40:00",271439,0.028,117.3,0.196
"2026-05-09 05:45:00",271440,0.183,131,0.621
"2026-05-09 05:50:00",271441,0.435,118.9,0.784
"2026-05-09 05:55:00",271442,0.623,110.3,1.111
"2026-05-09 06:00:00",271443,0.39,122.1,0.653
"2026-05-09 06:05:00",271444,0.225,123,0.588
"2026-05-09 06:10:00",271445,0.095,124,0.392
"2026-05-09 06:15:00",271446,0.202,154.3,0.425
"2026-05-09 06:20:00",271447,0.378,148.6,0.588
"2026-05-09 06:25:00",271448,0.536,143.6,0.947
"2026-05-09 06:30:00",271449,0.636,135.8,1.176
"2026-05-09 06:35:00",271450,0.671,136.8,1.013
"2026-05-09 06:40:00",271451,0.76,124.1,1.405
"2026-05-09 06:45:00",271452,0.846,121,1.535
"2026-05-09 06:50:00",271453,0.919,122.4,1.601
"2026-05-09 06:55:00",271454,0.803,122.6,1.633
"2026-05-09 07:00:00",271455,0.907,122.4,1.47
"2026-05-09 07:05:00",271456,0.752,120.7,1.601
"2026-05-09 07:10:00",271457,0.959,119.1,1.666
"2026-05-09 07:15:00",271458,1.177,124.8,2.287
"2026-05-09 07:20:00",271459,1.319,124.2,2.025
"2026-05-09 07:25:00",271460,0.979,125.5,1.699
"2026-05-09 07:30:00",271461,1.246,122,1.96
"2026-05-09 07:35:00",271462,1.392,133.2,2.189
"2026-05-09 07:40:00",271463,1.116,130.2,1.96
"2026-05-09 07:45:00",271464,1.056,126.9,2.319
"2026-05-09 07:50:00",271465,1.098,122.4,2.156
"2026-05-09 07:55:00",271466,1.223,113.1,1.96
"2026-05-09 08:00:00",271467,1.439,127.2,2.319
"2026-05-09 08:05:00",271468,1.659,119.7,3.463
"2026-05-09 08:10:00",271469,1.831,119,3.299
"2026-05-09 08:15:00",271470,1.776,115.9,3.626
"2026-05-09 08:20:00",271471,2.121,119.6,3.397
"2026-05-09 08:25:00",271472,1.987,116.4,3.757
"2026-05-09 08:30:00",271473,1.955,121.3,3.659
"2026-05-09 08:35:00",271474,1.848,142.1,3.528
"2026-05-09 08:40:00",271475,2.302,140.4,4.116
"2026-05-09 08:45:00",271476,2.368,142.9,3.953
"2026-05-09 08:50:00",271477,2.483,142.4,4.083
"2026-05-09 08:55:00",271478,2.273,159,3.887
"2026-05-09 09:00:00",271479,2.422,152.7,4.345
"2026-05-09 09:05:00",271480,2.285,151.2,3.757
"2026-05-09 09:10:00",271481,2.114,150.8,3.593
"2026-05-09 09:15:00",271482,2.362,147.1,3.985
"2026-05-09 09:20:00",271483,2.565,144.2,4.149
"2026-05-09 09:25:00",271484,2.312,154.8,3.822
"2026-05-09 09:30:00",271485,1.927,139.7,3.071
"2026-05-09 09:35:00",271486,2.253,161.2,3.593
"2026-05-09 09:40:00",271487,1.944,170.2,2.809
"2026-05-09 09:45:00",271488,1.856,162.9,3.299
"2026-05-09 09:50:00",271489,1.77,130.6,3.071
"2026-05-09 09:55:00",271490,2.137,158.5,4.149
"2026-05-09 10:00:00",271491,2.725,167.4,4.737
"2026-05-09 10:05:00",271492,1.915,152,3.887
"2026-05-09 10:10:00",271493,2.257,138.5,3.953
"2026-05-09 10:15:00",271494,1.586,156.3,3.038
"2026-05-09 10:20:00",271495,1.646,146.1,3.136
"2026-05-09 10:25:00",271496,1.639,140,2.907
"2026-05-09 10:30:00",271497,1.459,154,2.875
"2026-05-09 10:35:00",271498,2.062,174.7,4.018
"2026-05-09 10:40:00",271499,3.201,157,4.835
"2026-05-09 10:45:00",271500,1.733,149.1,3.332
"2026-05-09 10:50:00",271501,1.534,103.6,2.842
"2026-05-09 10:55:00",271502,2.71,145.4,4.573
"2026-05-09 11:00:00",271503,2.567,113.2,4.867
"2026-05-09 11:05:00",271504,3.004,123.6,8.04
"2026-05-09 11:10:00",271505,2.329,127.5,5.292
"2026-05-09 11:15:00",271506,2.27,145.8,4.475
"2026-05-09 11:20:00",271507,2.848,136.3,4.9
"2026-05-09 11:25:00",271508,2.292,131,4.051
"2026-05-09 11:30:00",271509,2.75,154.8,4.802
"2026-05-09 11:35:00",271510,2.393,122.3,6.043
"2026-05-09 11:40:00",271511,2.687,133.1,6.893
"2026-05-09 11:45:00",271512,4.18,147.8,7.481
"2026-05-09 11:50:00",271513,4.151,154.8,6.533
"2026-05-09 11:55:00",271514,3.945,155.3,6.468
"2026-05-09 12:00:00",271515,4.519,123.8,8.43
"2026-05-09 12:05:00",271516,4.074,143.5,7.187
"2026-05-09 12:10:00",271517,4.402,156.1,7.187
"2026-05-09 12:15:00",271518,3.664,155.8,7.285
"2026-05-09 12:20:00",271519,3.174,141,5.553
"2026-05-09 12:25:00",271520,4.286,160.6,7.089
"2026-05-09 12:30:00",271521,4.166,146.1,6.501
"2026-05-09 12:35:00",271522,3.522,143.2,5.325
"2026-05-09 12:40:00",271523,3.944,155.7,7.285
"2026-05-09 12:45:00",271524,3.815,161.1,6.729
"2026-05-09 12:50:00",271525,3.164,152.9,5.129
"2026-05-09 12:55:00",271526,3.84,161.9,6.37
"2026-05-09 13:00:00",271527,3.812,141.1,6.958
"2026-05-09 13:05:00",271528,3.897,151.3,7.873
"2026-05-09 13:10:00",271529,3.122,132.5,5.945
"2026-05-09 13:15:00",271530,3.764,140.3,6.664
"2026-05-09 13:20:00",271531,3.684,141.7,6.043
"2026-05-09 13:25:00",271532,3.795,143.5,5.651
"2026-05-09 13:30:00",271533,3.205,119.6,5.651
"2026-05-09 13:35:00",271534,3.385,127.4,5.847
"2026-05-09 13:40:00",271535,3.718,129.2,6.174
"2026-05-09 13:45:00",271536,3.578,114.1,5.782
"2026-05-09 13:50:00",271537,3.427,120.5,6.174
"2026-05-09 13:55:00",271538,3.731,135.2,5.913
"2026-05-09 14:00:00",271539,3.126,112,6.174
"2026-05-09 14:05:00",271540,2.63,105.4,5.488
"2026-05-09 14:10:00",271541,3.366,132.8,6.305
"2026-05-09 14:15:00",271542,3.643,127.9,5.978
"2026-05-09 14:20:00",271543,2.296,104.7,5.161
"2026-05-09 14:25:00",271544,2.933,108.1,6.501
"2026-05-09 14:30:00",271545,2.626,103.5,5.194
"2026-05-09 14:35:00",271546,2.763,111.6,5.488
"2026-05-09 14:40:00",271547,2.503,99,4.671
"2026-05-09 14:45:00",271548,2.504,110.7,4.998
"2026-05-09 14:50:00",271549,3.634,144.9,6.533
"2026-05-09 14:55:00",271550,3.286,139.2,5.325
"2026-05-09 15:00:00",271551,3.674,133.5,6.174
"2026-05-09 15:05:00",271552,2.83,119.3,5.096
"2026-05-09 15:10:00",271553,3.121,129.4,6.207
"2026-05-09 15:15:00",271554,2.813,135,5.031
"2026-05-09 15:20:00",271555,2.704,146.4,4.671
"2026-05-09 15:25:00",271556,3.064,145.8,5.88
"2026-05-09 15:30:00",271557,2.63,138,5.325
"2026-05-09 15:35:00",271558,3.419,141.7,6.043
"2026-05-09 15:40:00",271559,2.519,127.8,5.259
"2026-05-09 15:45:00",271560,3.529,132.1,5.815
"2026-05-09 15:50:00",271561,3.402,134.4,5.521
"2026-05-09 15:55:00",271562,2.921,136.2,5.357
"2026-05-09 16:00:00",271563,2.769,159.3,5.586
"2026-05-09 16:05:00",271564,2.096,165.8,4.083
"2026-05-09 16:10:00",271565,2.858,162,5.063
"2026-05-09 16:15:00",271566,2.815,146.5,4.345
"2026-05-09 16:20:00",271567,2.823,145.3,4.443
"2026-05-09 16:25:00",271568,2.115,164.7,4.279
"2026-05-09 16:30:00",271569,2.396,160.7,4.606
"2026-05-09 16:35:00",271570,1.539,127.4,3.724
"2026-05-09 16:40:00",271571,1.797,111.4,2.94
"2026-05-09 16:45:00",271572,2.204,116.7,3.887
"2026-05-09 16:50:00",271573,2.832,144.9,4.541
"2026-05-09 16:55:00",271574,1.389,119,2.646
"2026-05-09 17:00:00",271575,1.877,127,4.312
"2026-05-09 17:05:00",271576,3.144,208,4.639
"2026-05-09 17:10:00",271577,2.409,244.2,3.92
"2026-05-09 17:15:00",271578,2.784,238.4,3.92
"2026-05-09 17:20:00",271579,2.664,217.6,4.475
"2026-05-09 17:25:00",271580,2.118,158,4.606
"2026-05-09 17:30:00",271581,1.757,179.5,3.201
"2026-05-09 17:35:00",271582,1.685,148.3,3.495
"2026-05-09 17:40:00",271583,2.493,124.3,4.279
"2026-05-09 17:45:00",271584,1.276,132.5,3.397
"2026-05-09 17:50:00",271585,1.445,166.2,3.561
"2026-05-09 17:55:00",271586,0.713,177.9,1.862
"2026-05-09 18:00:00",271587,0.501,134.5,1.96
"2026-05-09 18:05:00",271588,1.322,129.2,2.646
"2026-05-09 18:10:00",271589,2.077,129.1,3.43
"2026-05-09 18:15:00",271590,2.007,133.5,3.495
"2026-05-09 18:20:00",271591,1.36,85.8,2.94
"2026-05-09 18:25:00",271592,1.806,134.1,3.038
"2026-05-09 18:30:00",271593,1.137,131.1,2.189
"2026-05-09 18:35:00",271594,1.412,121.8,2.711
"2026-05-09 18:40:00",271595,2.126,147.6,3.528
"2026-05-09 18:45:00",271596,2.207,152.6,3.887
"2026-05-09 18:50:00",271597,1.691,158.6,2.973
"2026-05-09 18:55:00",271598,1.318,166.5,3.201
"2026-05-09 19:00:00",271599,1.764,164.5,2.679
"2026-05-09 19:05:00",271600,1.944,153.8,3.005
"2026-05-09 19:10:00",271601,1.71,142,2.777
"2026-05-09 19:15:00",271602,1.758,131.9,2.875
"2026-05-09 19:20:00",271603,1.528,117.7,3.103
"2026-05-09 19:25:00",271604,2.044,144.6,3.332
"2026-05-09 19:30:00",271605,1.923,126.6,3.136
"2026-05-09 19:35:00",271606,1.725,123.1,2.907
"2026-05-09 19:40:00",271607,2.224,126.7,3.463
"2026-05-09 19:45:00",271608,1.663,121.2,3.038
"2026-05-09 19:50:00",271609,1.38,124.6,2.352
"2026-05-09 19:55:00",271610,1.325,110.6,2.417
"2026-05-09 20:00:00",271611,1.84,121.9,2.94
"2026-05-09 20:05:00",271612,1.419,117.6,2.613
"2026-05-09 20:10:00",271613,2.214,125.3,3.332
"2026-05-09 20:15:00",271614,1.718,116.2,2.679
"2026-05-09 20:20:00",271615,1.564,126.3,2.254
"2026-05-09 20:25:00",271616,1.867,128.9,2.777
"2026-05-09 20:30:00",271617,1.238,119.3,2.058
"2026-05-09 20:35:00",271618,1.086,120.4,1.797
"2026-05-09 20:40:00",271619,1.288,123.2,2.221
"2026-05-09 20:45:00",271620,1.156,124.4,1.993
"2026-05-09 20:50:00",271621,1.143,122.6,1.96
"2026-05-09 20:55:00",271622,1.183,125.6,1.862
"2026-05-09 21:00:00",271623,1.031,125.7,1.601
"2026-05-09 21:05:00",271624,0.955,128.2,1.503
"2026-05-09 21:10:00",271625,1.119,126.7,1.601
"2026-05-09 21:15:00",271626,1.077,127.8,1.699
"2026-05-09 21:20:00",271627,1.092,127.8,1.405
"2026-05-09 21:25:00",271628,1.082,129.3,1.535
"2026-05-09 21:30:00",271629,1.119,131.7,1.764
"2026-05-09 21:35:00",271630,1.149,133.1,1.666
"2026-05-09 21:40:00",271631,1.396,138.8,1.993
"2026-05-09 21:45:00",271632,1.152,137,1.568
"2026-05-09 21:50:00",271633,1.412,139.8,2.091
"2026-05-09 21:55:00",271634,1.318,142.6,2.025
"2026-05-09 22:00:00",271635,1.245,145.1,1.764
"2026-05-09 22:05:00",271636,1.305,143.6,2.123
"2026-05-09 22:10:00",271637,1.576,140,2.287
"2026-05-09 22:15:00",271638,1.53,138.9,2.319
"2026-05-09 22:20:00",271639,1.613,137,2.646
"2026-05-09 22:25:00",271640,1.411,143.4,2.123
"2026-05-09 22:30:00",271641,1.441,141.2,2.189
"2026-05-09 22:35:00",271642,1.28,148.3,1.96
"2026-05-09 22:40:00",271643,1.484,145.2,2.319
"2026-05-09 22:45:00",271644,1.487,144.2,2.123
"2026-05-09 22:50:00",271645,1.497,149,2.254
"2026-05-09 22:55:00",271646,1.608,149.7,2.94
"2026-05-09 23:00:00",271647,1.664,153.7,2.515
"2026-05-09 23:05:00",271648,1.681,156.3,2.515
"2026-05-09 23:10:00",271649,1.658,152.1,3.071
"2026-05-09 23:15:00",271650,1.564,146.6,2.613
"2026-05-09 23:20:00",271651,1.606,135.2,2.319
"2026-05-09 23:25:00",271652,1.588,131,2.417
"2026-05-09 23:30:00",271653,1.521,134.9,2.45
"2026-05-09 23:35:00",271654,1.491,130.6,2.091
"2026-05-09 23:40:00",271655,1.377,134.4,2.058
"2026-05-09 23:45:00",271656,1.519,127.4,2.189
"2026-05-09 23:50:00",271657,1.735,130,2.646
"2026-05-09 23:55:00",271658,1.815,136,2.417
"2026-05-10 00:00:00",271659,1.543,144.2,2.417
"2026-05-10 00:05:00",271660,1.262,148,2.091
"2026-05-10 00:10:00",271661,0.999,145,1.601
"2026-05-10 00:15:00",271662,0.597,159.2,1.013
"2026-05-10 00:20:00",271663,0.651,137.1,1.176
"2026-05-10 00:25:00",271664,1.056,139.1,1.568
"2026-05-10 00:30:00",271665,1.182,130.2,1.633
"2026-05-10 00:35:00",271666,1.212,121.4,1.666
"2026-05-10 00:40:00",271667,1.315,123.3,1.666
"2026-05-10 00:45:00",271668,1.127,128.1,1.666
"2026-05-10 00:50:00",271669,0.84,143,1.307
"2026-05-10 00:55:00",271670,0.614,147,0.849
"2026-05-10 01:00:00",271671,0.691,140.4,1.176
"2026-05-10 01:05:00",271672,1.082,134.8,1.764
"2026-05-10 01:10:00",271673,1.141,130.8,1.47
"2026-05-10 01:15:00",271674,1.11,136.9,1.47
"2026-05-10 01:20:00",271675,0.866,145.7,1.176
"2026-05-10 01:25:00",271676,0.916,141.4,1.241
"2026-05-10 01:30:00",271677,1.169,130.8,1.731
"2026-05-10 01:35:00",271678,1.368,138.4,1.731
"2026-05-10 01:40:00",271679,1.161,142,1.699
"2026-05-10 01:45:00",271680,0.665,160.1,1.372
"2026-05-10 01:50:00",271681,0.136,169.8,0.49
"2026-05-10 01:55:00",271682,0.811,142,1.437
"2026-05-10 02:00:00",271683,0.426,167,0.915
"2026-05-10 02:05:00",271684,0.204,320.6,0.457
"2026-05-10 02:10:00",271685,0.492,358.1,0.621
"2026-05-10 02:15:00",271686,0.319,14.93,0.49
"2026-05-10 02:20:00",271687,0.055,22.8,0.261
"2026-05-10 02:25:00",271688,0.279,351.1,0.457
"2026-05-10 02:30:00",271689,0.43,43.77,0.751
"2026-05-10 02:35:00",271690,0.652,109.6,0.98
"2026-05-10 02:40:00",271691,0.45,85.8,0.686
"2026-05-10 02:45:00",271692,0.631,95.7,0.849
"2026-05-10 02:50:00",271693,0.123,103.2,0.294
"2026-05-10 02:55:00",271694,0.333,82.7,0.457
"2026-05-10 03:00:00",271695,0.415,119,0.653
"2026-05-10 03:05:00",271696,0.09,120.3,0.457
"2026-05-10 03:10:00",271697,0.413,114.2,0.719
"2026-05-10 03:15:00",271698,0.226,106.9,0.653
"2026-05-10 03:20:00",271699,0.14,61.34,0.49
"2026-05-10 03:25:00",271700,0.529,95.6,0.849
"2026-05-10 03:30:00",271701,0.841,112.9,0.98
"2026-05-10 03:35:00",271702,0.466,117.6,0.588
"2026-05-10 03:40:00",271703,0.287,128.8,0.555
"2026-05-10 03:45:00",271704,0.073,189.7,0.294
"2026-05-10 03:50:00",271705,0.079,189.6,0.425
"2026-05-10 03:55:00",271706,0.202,158.9,0.457
"2026-05-10 04:00:00",271707,0.139,154.8,0.555
"2026-05-10 04:05:00",271708,0,0,0
"2026-05-10 04:10:00",271709,0,0,0
"2026-05-10 04:15:00",271710,0.152,137.2,0.555
"2026-05-10 04:20:00",271711,0.179,131.7,0.555
"2026-05-10 04:25:00",271712,0,0,0
"2026-05-10 04:30:00",271713,0.035,284,0.457
"2026-05-10 04:35:00",271714,0.018,283.8,0.327
"2026-05-10 04:40:00",271715,0.295,151.6,0.719
"2026-05-10 04:45:00",271716,0.628,142.4,0.784
"2026-05-10 04:50:00",271717,0.462,162.2,0.588
"2026-05-10 04:55:00",271718,0.625,167.5,0.784
"2026-05-10 05:00:00",271719,0.562,187.2,0.849
"2026-05-10 05:05:00",271720,0.611,206.6,0.817
"2026-05-10 05:10:00",271721,0.659,201.9,0.882
"2026-05-10 05:15:00",271722,0.617,215.2,0.817
"2026-05-10 05:20:00",271723,0.6,233.5,0.947
"2026-05-10 05:25:00",271724,0.327,244.7,0.882
"2026-05-10 05:30:00",271725,0.524,255.9,0.915
"2026-05-10 05:35:00",271726,0.42,266.9,0.947
"2026-05-10 05:40:00",271727,0.207,244.1,0.653
"2026-05-10 05:45:00",271728,0.163,193.7,0.392
"2026-05-10 05:50:00",271729,0.362,119.3,0.653
"2026-05-10 05:55:00",271730,0.567,142.9,0.784
"2026-05-10 06:00:00",271731,0.426,164.3,0.555
"2026-05-10 06:05:00",271732,0.27,173.7,0.425
"2026-05-10 06:10:00",271733,0.168,217.7,0.784
"2026-05-10 06:15:00",271734,0.537,206.7,0.751
"2026-05-10 06:20:00",271735,0.651,230.7,1.013
"2026-05-10 06:25:00",271736,0.59,221.8,0.882
"2026-05-10 06:30:00",271737,0.398,231.9,0.751
"2026-05-10 06:35:00",271738,0.744,261.1,1.339
"2026-05-10 06:40:00",271739,0.873,245.9,1.633
"2026-05-10 06:45:00",271740,0.758,249.6,1.633
"2026-05-10 06:50:00",271741,0.595,212.9,0.98
"2026-05-10 06:55:00",271742,0.673,190.8,0.98
"2026-05-10 07:00:00",271743,0.602,195.8,0.947
"2026-05-10 07:05:00",271744,0.541,194.3,1.013
"2026-05-10 07:10:00",271745,0.439,144.1,0.751
"2026-05-10 07:15:00",271746,0.499,188.9,0.719
"2026-05-10 07:20:00",271747,0.584,177.2,1.045
"2026-05-10 07:25:00",271748,0.448,194.8,0.653
"2026-05-10 07:30:00",271749,0.59,219.1,0.98
"2026-05-10 07:35:00",271750,1.015,257.4,1.47
"2026-05-10 07:40:00",271751,1.174,268.6,1.862
"2026-05-10 07:45:00",271752,1.136,262.7,1.895
"2026-05-10 07:50:00",271753,0.986,265.3,1.666
"2026-05-10 07:55:00",271754,1.216,257.2,1.862
"2026-05-10 08:00:00",271755,1.326,272.5,1.993
"2026-05-10 08:05:00",271756,0.941,268.7,1.862
"2026-05-10 08:10:00",271757,1.136,269.8,2.221
"2026-05-10 08:15:00",271758,1.073,294,2.581
"2026-05-10 08:20:00",271759,1.131,305.4,2.842
"2026-05-10 08:25:00",271760,1.315,315.6,2.744
"2026-05-10 08:30:00",271761,1.502,321.3,3.234
"2026-05-10 08:35:00",271762,1.408,325.8,3.038
"2026-05-10 08:40:00",271763,2.023,328,3.593
"2026-05-10 08:45:00",271764,1.69,320.6,4.769
"2026-05-10 08:50:00",271765,2.036,330.4,4.083
"2026-05-10 08:55:00",271766,2.248,338.9,4.247
"2026-05-10 09:00:00",271767,2.47,329.2,4.377
"2026-05-10 09:05:00",271768,2.455,309.5,5.586
"2026-05-10 09:10:00",271769,2.4,302.5,4.41
"2026-05-10 09:15:00",271770,2.016,320.1,4.279
"2026-05-10 09:20:00",271771,2.278,319.2,5.619
"2026-05-10 09:25:00",271772,3.104,301.7,5.096
"2026-05-10 09:30:00",271773,2.314,319.2,4.639
"2026-05-10 09:35:00",271774,2.293,319.1,5.586
"2026-05-10 09:40:00",271775,2.558,321.4,5.194
"2026-05-10 09:45:00",271776,2.425,337.1,4.769
"2026-05-10 09:50:00",271777,1.773,320.7,3.855
"2026-05-10 09:55:00",271778,2.151,309.2,4.933
"2026-05-10 10:00:00",271779,2.334,305.3,5.161
"2026-05-10 10:05:00",271780,1.829,310.9,4.214
"2026-05-10 10:10:00",271781,2.538,306.2,5.684
"2026-05-10 10:15:00",271782,2.45,329.2,4.9
"2026-05-10 10:20:00",271783,2.748,301.8,6.141
"2026-05-10 10:25:00",271784,2.84,318.4,5.619
"2026-05-10 10:30:00",271785,2.214,317.1,4.181
"2026-05-10 10:35:00",271786,2.181,302.2,5.161
"2026-05-10 10:40:00",271787,3.138,284.9,6.533
"2026-05-10 10:45:00",271788,2.537,306.5,5.39
"2026-05-10 10:50:00",271789,2.554,288.5,5.194
"2026-05-10 10:55:00",271790,4.318,273.8,6.86
"2026-05-10 11:00:00",271791,2.474,313,4.965
"2026-05-10 11:05:00",271792,2.948,302.5,6.403
"2026-05-10 11:10:00",271793,2.548,295.3,4.867
